title,date,body
刘希华：持续深入学习贯彻习近平卫生与健康重要论述 助力健康中国建设,2019-12-24,"人民网北京12月24日电 （记者 孙博洋）21日，为深入学习贯彻习近平总书记关于卫生与健康的重要论述，由习近平卫生与健康重要论述研究分中心、中国研究型医院学会、中国共产党新闻网、人民网・人民健康共同举办的“习近平关于卫生与健康重要论述学习交流会”在北京人民日报社新媒体大厦举行。中国研究型医院学会副会长刘希华在接受专访时表示，中国研究型医院学会在学习研究习近平关于卫生与健康重要论述方面做了五方面的工作，概括起来就是“五个一”，下一步，将把工作把重点转向贯彻落实。
	在谈到中国研究型医院学会在学习研究习近平总书记关于卫生与健康重要论述方面做了哪些工作时，刘希华表示，中国研究型医院学会目前拥有131个分会、专委会，有包括47名“两院”院士在内的21000多名专家会员。自2013年4月成立以来，就高度重视科学理论引领，特别注重用习近平关于卫生与健康重要论述武装头脑、指导工作、推进实践。在这方面，目前已经做和正在做的工作可以概括为 “五个一”：
	一是成立了一个分中心，挂靠中国社会科学院习近平新时代中国特色社会主义思想研究中心，成立了习近平卫生与健康重要论述研究分中心，并主动组织相关专家学者进行研究。
	在谈到学会下一步在贯彻落实习近平总书记关于卫生与健康重要论述方面有何规划时，刘希华表示，学习的目的全在于应用。理论和实践相结合是马克思主义的根本特征，也是学习研究习近平关于卫生与健康重要论述的根本要求。
	一是在理论研究上，编写出版一本学习研究习近平关于卫生与健康重要论述的专著，把前一段时间的研究成果进一步理论化、系统化。"
张大卫：卫生健康领域需求旺盛 亟待补上有效供给短板,2019-12-24,"人民网北京12月24日电（记者孙博洋） 21日，为深入学习贯彻习近平总书记关于卫生与健康的重要论述，由习近平卫生与健康重要论述研究分中心、中国研究型医院学会、中国共产党新闻网、人民网・人民健康共同举办的“习近平关于卫生与健康重要论述学习交流会”在北京人民日报社新媒体大厦举行。中国国际经济交流中心副理事长、河南省原副省长张大卫在发言中提出在推动卫生健康领域的治理体系和治理能力现代化中要有五个突出发力点，并对卫生健康领域的发展提出了五点建议。
	张大卫在发言中表示，在学习习近平总书记关于卫生与健康重要论述中有以下几个体会：
	一是习近平总书记关于卫生与健康重要论述体现了以人民为中心的思想。
	同时，张大卫表示，在推动卫生与健康领域的治理体系和治理能力现代化中，要突出以下几点：
	一是坚持中国特色卫生与健康的发展道路。二是加强党对卫生与健康工作的领导。三是建立完善的制度保障、政策保障和组织保障体系。四是不断改革，加强改革的穿透性。五是大力发展增进人民福祉的大健康产业。
	张大卫在发言中表示，当前，社会在健康、医疗、养老等领域存在巨大需求，而我们在供给侧因结构性矛盾，存在着制度、政策和产品的一系列短板。其解决之钥，仍然是要靠改革、开放和创新。目前，我国持续深化的供给侧结构性改革、政府持续推进的放管服改革和新技术革命推动的产业变革，为破解卫生与健康领域发展不充分、不平衡的难题带来了重大机遇。
	对于“十四五”期间乃至未来较长时期卫生健康领域的发展，张大卫在发言中提出了五点建议：
	一是明晰以不断增加人民福祉为目的的奋斗目标。二是确定以提高人民群众生活质量为重点的工作任务。三是要补上卫生与健康领域存在的主要短板。四是切实将大健康产业发展培育为新增长动力。五是抓好一批拉动健康事业和产业高质量发展的基础工程。"
范先群：实施健康中国战略 基础在于办好医学教育,2019-12-24,"人民网北京12月24日电 （欧阳易佳） 21日，为深入学习贯彻习近平总书记关于卫生与健康的重要论述，由习近平卫生与健康重要论述研究分中心、中国研究型医院学会、中国共产党新闻网、人民网・人民健康共同举办的“习近平关于卫生与健康重要论述学习交流会”在北京人民日报社新媒体大厦举行。会上，上海交通大学党委副书记、上海交通大学医学院党委书记范先群在发言时表示，坚定实施健康中国战略，推进健康中国建设是一项复杂系统工程，基础在于办好人民满意的医学教育，核心在于加强卓越医学创新人才的培养，目标在于切实提高医疗服务水平，满足人民日益增长的健康需求。
	范先群表示，健康是立国之基，实施中国健康战略，既是维护国家安全和社会稳定的必要条件，提供人人享有的基本医疗卫生服务，保护人民群众的公共卫生安全，推动经济社会协调发展，也是医疗卫生事业发展的内在要求。破解医疗卫生事业发展不平衡不充分与人民日益增长的健康需求之间的矛盾，必须全面提升医疗卫生的发展水平。
	“现阶段，健康中国建设还面临医学人才总量不足的问题。比如，2018年我国执业（助理）医师共360万，每千人口执业（助理）医师数只有2.58，这个比例在世界范围内并不高；执业医师资格考试通过率不高以及医生转行造成医学人才‘流失’也进一步加剧了医学人才总量不足的问题。另外，医师队伍总体水平不高，执业（助理）医师中仅一半具有本科及以上学历。”范先群说，“医学人才供给不能满足日益增长的医疗服务需求，相比医疗机构设施增长和医疗业务量增长，医学人才增长滞后。特别是儿科、全科等部分紧缺专业人才培养数量亟需增加且质量亟待提高。”
	范先群指出，医学人才队伍建设面临的问题给全方位、全生命周期的卫生健康服务和推进健康中国建设带来了很大挑战。一方面会导致医疗资源“碎片化”，进而限制医疗服务能力的充分发挥；另一方面也会导致医疗资源配置不平衡，进而导致不同区域人均床位数、人均医生数、医疗服务可及性、医疗效果等方面的不平衡。
	范先群认为，要有效解决我国卫生健康事业发展不平衡不充分与人民健康需求之间的突出矛盾，顺利实现健康中国2030规划的伟大目标，必须深入贯彻习近平总书记关于“优先发展教育事业”的全面部署，坚持教育优先发展战略地位，跳出医学办医学，站位教育办医学，着力培养有温度、有灵魂的卓越医学创新人才。
	一是国家应从战略全局的层面统筹兼顾，着力解决医疗服务供给不足和医学人才总量不足的问题。根据人民群众的健康需求，适当扩大医学生招生规模，特别是社会紧缺医学专业以及本科及以上学历医学生的招生规模，在确保“量增”的同时进一步优化医学人才队伍结构。优化医疗从业环境、建立与医学行业特点相符合的薪酬体系、提高基层医务人员待遇、为紧缺的人才提供专项财政支持等多措并举，避免医学人才流失。
	二是行业应从协调发展的层面形成合力，推动医教协同、医研协同、医企协同，探索创新“大协同”保障体系，以需求为导向、以基层为重点、以质量为核心、以创新为驱动，建成医教研企协同型健康服务体系，完善医学人才培养体系和人才使用激励机制，协同推进医学创新人才培养。
	三是医学院校应从立德树人的高度加强培养，坚持以人为本、德育为先，落实为党育人、为国育才，在担当立德树人根本任务中滋养医学初心使命，确保卓越医学创新人才“有温度”“有灵魂”。落实“大健康”理念，统筹优化学校教育、毕业后教育、继续教育，将医学人才培养的重点从治疗扩展到预防、治疗、康养，服务于生命全周期、健康全过程。落实“新医科”理念，在坚持学科交叉中培养医学人才的创新品质，强化医文、医理、医工等学科的交叉融合，完善学科交叉机制，高起点、高水平建设若干医学学科交叉研究机构，开设一些新的医学专业学科，包括互联网+医疗健康、医学人工智能、智能医学工程等专业。"
范先群：医学院校要培养有温度、有灵魂的卓越医学创新人才,2019-12-24,"人民网北京12月24日 （刘卿）21日，为深入学习贯彻习近平总书记关于卫生与健康的重要论述，由习近平卫生与健康重要论述研究分中心、中国研究型医院学会、中国共产党新闻网、人民网・人民健康共同举办的“习近平关于卫生与健康重要论述学习交流会”在北京人民日报社新媒体大厦举行。会议期间，上海交通大学党委副书记、上海交通大学医学院党委书记范先群在接受专访时表示，目前我国存在医学人才数量不足、总体水平不高、分布不均衡等问题，需要医学院校在增加医学生招收数量的同时，优化医学生招生结构，提高医学人才培养质量。
	针对目前由于我国医疗人才短缺造成的问题，范先群表示，“健康中国”发展过程中，医疗人才或医疗服务的不平衡不充分，与人民群众日益增长的健康需求之间存在矛盾。在发展健康事业、健康服务与保障、健康环境的过程中，基础在于办好人民满意的医学教育，核心在于加强卓越医学创新人才的培养，解决医学人才问题。目前存在的医学人才总量不足、医师队伍总体水平不高和医学生成为医生的“转化率”不高等问题，亟待解决。
	“人才是第一生产力，人才是战略资源。”范先群说，我国区域医学人才发展不平衡、城乡间存在差距。要解决这些医学人才供给不平衡不充分的问题，必须深入贯彻习近平总书记关于“优先发展教育事业”的全面部署，坚持医学教育优先发展战略地位，跳出医学办医学，站位教育办医学，着力培养有灵魂的卓越医学创新人才。
	范先群认为，要解决这些问题，需要政府、行业、医学院校多方发力。目前，各大医学院校招生数量不断增加，但医学人才供给仍然不能满足日益增长的医疗服务需求。医师队伍总体水平不高，执业（助理）医师中仅一半具有本科及以上学历。国家应从战略全局的层面统筹兼顾，根据人民群众的健康需求，适当扩大医学生招生规模，特别是社会紧缺医学专业以及本科及以上学历医学生的招生规模，在确保“量增”的同时进一步优化医学人才队伍结构。针对儿科、全科等社会紧缺专业人才，以及城乡、区域人才不均衡，国家政策、政府配套措施与行政部门应制定人才培养倾斜机制，定向招生并且定点培养，保证中西部地区和农村地区的人才供给；增加儿科和全科医生的招生与培养的力度。
	随着新技术、新发明、新思维出现，医学院校该如何培养高素质人才。范先群认为，医学院校要培养有温度、有灵魂、卓越的医学创新人才。首先，牢固树立“大思政”理念，在担当立德树人根本任务中滋养医学初心使命。立足医学教育多学区、分段式特征，构建医学院校整个系统的“大思政”“大德育”“大教育”工作格局，实施通识教育、基础医学教育与临床医学教育“三段式”思政育人机制。同时，实行学生辅导员与班导师“双师联动”制度，拉近学生与学生、学生与老师之间的关系，促进教学相长。
	范先群表示，在医学人才培养过程中融入“大教育”概念，让医学生在受教育过程中体会到，由“以疾病治疗为中心”向“以促进健康为中心”转变，将“大健康”融入医学教育各个环节和各个阶段，将医学人才培养的重点从治疗扩展到预防、治疗、康养，服务于生命全周期、健康全过程；将学校教育与毕业后教育、继续教育融为一体，医学生毕业后需通过国家执业医生资格考试、实习、住院医生规范化培训、专科医生培训等多方面流程完成毕业后教育。
	“上海交通大学医学院有13家附属医院，针对卓越医学人才培养，医学院按照‘长期规划、幼苗抓起、分步实施’原则，建立‘选才、育才、成才’人才培养系统工程。通过实施‘优秀青年医学人才骨干培养’计划、推进临床专职科研队伍和研究型临床医师队伍建设、开展多中心临床研究等举措，支持医学人才开展探索性工作和创新性研究，为杰出临床专家、医学专家培养提供一系列团队牵引或联合攻关。”范先群说。"
信息快递：建设思政“金课” 培育时代新人,2019-12-24,"为深入学习贯彻习近平同志在思想政治理论课教师座谈会上的重要讲话精神、落实中央办公厅和国务院办公厅印发的《关于深化新时代学校思想政治理论课改革创新的若干意见》，中国文化软实力研究中心等单位主办的“第十一届中国文化软实力研究高层论坛――‘思想政治教育改革创新’理论研讨会”，近日在湖南大学召开。与会者围绕增强思想政治理论课的思想性、理论性和亲和力、针对性，构建思想政治理论课学科体系、学术体系、话语体系，加强新时代思想政治理论课教师队伍建设，改革创新新时代思想政治理论课教学方法等议题展开研讨。
	与会者认为，推进思想政治教育改革创新，首先要对思想政治理论课有清醒、准确的认知，充分认识到在德智体美劳全面发展的育人目标中，思想政治理论课是贯彻以德为先、确保育人成效的主渠道；在探索知识传授、能力培养的育人路径中，思想政治理论课是实现价值领航、确保育人方向的主引擎；在价值观念和社会利益关系多样化的育人环境中，思想政治理论课是坚持马克思主义指导地位、确保意识形态安全的主阵地。
	与会者指出，推进思想政治教育改革创新，必须坚持党的全面领导，贯彻好党的教育方针；聚焦立德树人根本任务，用习近平新时代中国特色社会主义思想铸魂育人，培养德智体美劳全面发展的社会主义建设者和接班人；狠抓体制机制完善，着力健全“三全育人”机制和“大思政”工作体系；强化教师队伍建设，着力培养造就一支政治强、情怀深、思维新、视野广、自律严、人格正的专业化教师团队。
	与会者强调，推进思想政治教育改革创新是提高国家文化软实力的重要任务。文化软实力所体现的理想信念、道德情操、价值观念、智慧情感的正向引领，都需要通过各类显性和隐性的思想政治教育去引领。要坚持把习近平同志提出的“六个要”“八个统一”作为思政课教师的立身之本和上好思政课的基本方法。“六个要”和“八个统一”的有机结合，既是对思政课教师全方位的素质要求，也是思政课改革创新的根本遵循。"
百名学者研讨共产党人价值观与廉政文化,2019-12-23,"湖北日报讯 12月21日，新时代共产党人价值观与廉政文化建设学术交流会暨湖北省廉政文化建设研究会2019年年会在武昌召开。
	会议由湖北省廉政文化建设研究会、武汉大学联合主办。来自中国高等教育学会廉政建设研究分会、省纪委监委、省委党建办、省社科联、省社科院的相关负责人及中国人民大学、国防大学政治学院、中山大学等30余所高校的专家学者共百余人汇聚一堂，围绕新时代共产党人价值观的科学内涵、生成逻辑、文化根基、治腐功能等问题进行了深入研讨，并就当前党风廉政建设和反腐败斗争各方面的热点难点问题开展了学术交流，共评出获奖论文25篇。
	会议调整和增选了省廉政文化建设研究会理事、常务理事、常务副会长等。（记者杨宏斌、通讯员魏心凝）"
“习近平关于卫生与健康重要论述学习交流会”在京举行,2019-12-23,"为深入学习贯彻习近平总书记关于卫生与健康的重要论述，12月21日，由习近平卫生与健康重要论述研究分中心、中国研究型医院学会、中国共产党新闻网、人民网・人民健康共同举办的“习近平关于卫生与健康重要论述学习交流会”在北京人民日报社新媒体大厦举行。来自北京、上海、重庆、西安、贵阳等地的120多位军地卫生与健康领域的领导和专家学者出席了会议。
	中央马克思主义理论研究和建设工程咨询委员会主任、河南省委原书记徐光春，全国政协民族和宗教委员会主任、中国社会科学院原院长王伟光，中国研究型医院学会名誉会长、解放军原总后勤部副部长秦银河，全国政协常委、国家市场监督管理总局原副局长马正其，中国研究型医院学会会长、解放军原后勤学院政委何振喜，中国国际经济交流中心副理事长、河南省原副省长张大卫等有关领导和专家学者在会上交流了学习习近平关于卫生与健康重要论述的体会。
	中央马克思主义理论研究和建设工程咨询委员会主任徐光春在发言中认为，习近平总书记关于卫生与健康的重要论述指明了卫生与健康事业在中国特色社会主义事业中的重要地位，突出了为人民健康服务的核心理念，指明了卫生与健康事业发展的方向道路，明确了新时代卫生与健康事业的中心任务。新时代卫生与健康事业的中国特色，突出体现在它的公益性、公平性和可及性上，卫生与健康工作者要在学懂弄通做实上下功夫。
	中国研究型医院学会名誉会长秦银河在题为“高瞻远瞩的战略谋划 科学系统的思想体系”的主旨发言中认为，习近平关于卫生与健康的重要论述科学概括了我们党领导卫生与健康事业的辉煌成就和基本经验，系统回答了建设健康中国的重大意义、指导思想、科学内涵、目标任务和战略举措，开辟了马克思主义卫生与健康理论的崭新境界，为健康中国建设指明了前进方向，确立了行动指南，提供了根本遵循。他从卫生与健康的重要地位、历史方位、发展目标、发展道路、重点任务、根本动力、战略举措、国际合作以及军队卫勤力量建设九个方面，畅谈了学习习近平卫生与健康重要论述科学体系的体会。
	全国政协常委、国家市场监督管理总局原副局长马正其在发言中，从坚持全体人民公平可及、解决为谁服务的问题，健全医疗体系、解决有地方看病的问题，加强队伍建设、解决有人看病的问题，加强药品监管、解决有药治病的问题，逐步实行全国医保统筹、解决有钱看病的问题五个方面，交流了学习体会。
	中国研究型医院学会会长何振喜在题为“深刻理解习近平关于卫生与健康重要论述的科学思维”的发言中认为，习近平关于卫生与健康的重要论述集中展现马克思主义思维品格和理论高度的，是其所贯穿的科学思维。他从立场鲜明的政治思维、统揽全局的战略思维、目光深邃的历史思维、深刻精辟的辩证思维、科学前瞻的创新思维、依法治理的法治思维、不可逾越的底线思维七个方面，交流了自己的学习体会。
	中国社会科学院习近平新时代中国特色社会主义思想研究中心执行副主任龚云在发言中，谈了自己对习近平新时代中国特色社会主义思想产生的时代背景、实践基础和历史地位的认识。龚云认为，学习贯彻习近平关于卫生与健康的重要论述，关系亿万人民生命安全、幸福安康，有利于解决人民群众看病难看病贵问题，让人民有更多的获得感幸福感。
	人民网总裁办成员、中国共产党新闻网总编辑、人民健康董事长孙海峰，在题为“健康中国战略与新闻媒体的责任”的发言中表示，要充分发挥人民网、中国共产党新闻网权威阵地和全媒体平台作用，大力宣传习近平新时代中国特色社会主义思想，努力促进学习贯彻习近平总书记关于卫生与健康的重要论述，建好用好大健康宣传管理服务平台―人民健康，全方位、多形态地满足群众日益增长的医疗健康信息需求。
	中国社会科学院经济研究所副所长朱恒鹏、北京协和医院党委书记张抒扬，上海交通大学党委副书记、第二医科大学党委书记范先群，贵州中医药大学党委书记杨柱，中华中医药学会副会长李俊德，空军军医大学校长周先志，海军军医大学政委朱明哲，陆军军医大学副政委于维国、国防大学联合勤务学院联合后勤保障系副主任郭树森等，也在会上从不同角度交流了学习习近平关于卫生与健康重要论述的体会。
	与会者一致认为，党的十八大以来，习近平总书记着眼实现中华民族伟大复兴中国梦，在治国理政的伟大实践中，围绕“坚持和发展什么样的中国特色卫生与健康事业、怎样坚持和发展中国特色卫生与健康事业”这个重大课题，对卫生与健康工作提出一系列新思想新观念新论断，形成了习近平关于卫生与健康重要论述。这一重要论述是习近平新时代中国特色社会主义思想的重要组成部分，是新时代我国卫生与健康事业发展的科学指南和根本遵循。深入学习交流，有利于深化理解认识、促进贯彻落实。与会者一致表示，卫生与健康工作者在实施健康中国战略中责任重大，使命光荣，一定要以高度的政治责任感和强烈的职业使命感，认真学习和贯彻落实习近平总书记关于卫生与健康重要论述，为实现中华民族伟大复兴中国梦打下坚实健康基础做出更大贡献。"
拓展党史研究新领域,2019-12-19,嘉兴学院中国共产党革命精神与文化资源研究中心等单位编写的《列宁主义在中国早期传播史料长编1917―1927》一书已由武汉大学出版社出版。该书收录了1917年至1927年列宁主义在中国传播的历史文献，包括当时的新闻报道、档案资料、著述文本、广告和书信等，内容丰富、史料珍贵。该书呈现了900多条史料，涉及80多种期刊、50多部著作、150多篇新闻报道、100多种档案资料、800多篇期刊论文，其中一半以上是首次与当代读者见面，为进一步研究马克思列宁主义在中国早期传播与马克思主义中国化提供了宝贵史料，拓展了党史研究新领域，对深化中共党史研究、马克思主义中国化研究具有一定价值。
信息快递：用制度保障党对人民军队的绝对领导,2019-12-12,"国防大学习近平新时代中国特色社会主义思想研究中心主办的“学习贯彻党的十九届四中全会精神理论座谈会”日前在京举行。
	与会者指出，党的十九届四中全会首次把坚持和完善党对人民军队的绝对领导制度纳入整个中国特色社会主义制度体系中作出部署，这在党和人民军队制度建设发展史上具有里程碑意义。军队要把坚持和完善党对人民军队的绝对领导制度，与深入学习贯彻习近平新时代中国特色社会主义思想、习近平强军思想紧密结合起来，与拥护改革、支持改革、巩固和拓展深化国防和军队改革成果结合起来，切实增强政治自觉、思想自觉和行动自觉，全面贯彻落实全会作出的决策部署，为实现党在新时代的强军目标，永葆人民军队的性质、宗旨、本色贡献智慧和力量。"
中国传统艺术与社会主义核心价值观建设学术研讨会召开,2019-12-10,"12月7日，北京市哲学社会科学中国化马克思主义发展研究基地(北京大学)和中国戏曲学院共同主办的“中国传统艺术与社会核心价值观建设学术研讨会”在北京大学举行，百余位来自全国高校、科研单位的专家学者参加会议。
	北京大学党委副书记叶静漪、中国戏曲学院党委书记龚裕、北京市哲学社会科学中国化马克思主义发展研究基地学术委员会主任陈占安分别致辞。北京市哲学社会科学中国化马克思主义发展研究基地负责人兼首席专家程美东主持会议。
	
	叶静漪指出，美育在学生成才中非常重要，中国传统艺术就是一种美的体现、就是一种美育。期待通过这次交流研讨，共同推动中国传统艺术更好地发挥立德树人的作用、更好地服务于社会主义核心价值观建设。
	龚裕指出，中国戏曲能传承、弘扬中华优秀传统文化中所蕴含的价值追求，精神财富,有利于主流价值的传播，有利于民族精神的维系，对于满足人们精神文化需求具有独特而重要的作用。振兴中国戏曲艺术，对于彰显价值追求,培育精神家园具有不可替代的重要作用。
	陈占安表示，我们要积极地创建理论工作者和艺术工作者的广泛联盟，这两支队伍要力求做到相互学习，共同提高。思想政治理论课的教学要努力改变简单、生硬、古板的面孔，以深情怀、新思维、广视野的方式教学,更好地担起大学生健康成长的指导者和引路人的责任。
	
	与会专家以习近平总书记关于中华优秀传统文化的重要论述为指导，紧紧围绕“中国传统艺术与社会主义核心价值观建设”这个主题进行了深入的探讨。
	中国曲艺家协会名誉主席刘兰芳表示，要坚持以习近平总书记关于文化工作者承担为人民培根铸魂的重任的要求，坚持用评书这种中国人喜闻乐见的艺术形式来弘扬、宣传社会主义核心价值观。
	北京大学中文系教授张颐武认为，在急剧的社会转型、价值观剧烈动荡的当代，中国传统艺术发挥了稳定人们思想的重要作用。应当研究如何利用当代各种新媒介传播模式来促进中国传统文化的传播和创新。
	
	梅兰芳纪念馆原馆长秦华生谈到，梅兰芳先生创作的《穆桂英挂帅》弘扬了穆家军为了国家和人民慷慨赴义的精神，这种精神正是儒家所倡导的家国情怀。是中国优秀传统文化与社会主义价值观的深刻契合，一定会促进社会社会主义核心价值观的广泛传播和人民大众的普遍认同。
	北京大学马克思主义学院副院长宇文利认为，作为中国传统艺术形式的诗歌和小说，与其他艺术形式一样，同样蕴含着中国人的价值观。特别是经典的诗歌和小说，更是书写着中国人的精神追求和价值观。
	会议主办方中国化马克思主义发展研究基地负责人兼首席专家程美东谈到，中国传统艺术瑰宝只有不断地反映时代的声音，才能不断增强其生命力。社会主义核心价值观是反映新时代中国人的精神追求的文化，中国传统艺术是人民大众喜闻乐见的形式，两者有机巧妙地结合起来推动马克思主义的时代化、中国化、大众化。
	北京大学马克思主义学院党委书记孙蚌珠总结到，此次研讨会议为中国传统艺术与社会主义核心价值观建设结合作了很好的探讨，对于中国传统艺术在创新发展中更好地宣扬社会主义核心价值观必将起到推动作用。
	（记者 段丹洁）
	（原文来源：中国社会科学网）"
第三届海外当代中国研究国际高端论坛召开,2019-12-09,"“第三届海外当代中国研究国际高端论坛”于12月5日在北京召开。本次论坛以“百年大变局下之人类命运共同体”为主题，围绕海外对新中国成立以来、特别是改革开放以来中国发展及其相关问题的研究，重点结合构建人类命运共同体理念的世界意义展开研讨。中国政策科学研究会荣誉会长、国际儒学联合会荣誉会长滕文生，山东省政协副主席、山东社会科学院党委书记唐洲雁出席会议。
	
	滕文生在论坛中致辞（主办方 供图）
	滕文生在致辞中指出，在面临百年未有之大变局的背景下，各国学者和有识之士坐在一起，共同研讨推动构建人类命运共同体等一系列问题，加强对话、增进共识、促进合作，有重要的意义。进入21世纪以后，世界格局进一步发生深刻复杂的变化，在深入分析研究这些变化的基础上，中共中央总书记、国家主席、中央军委主席习近平提出了“当今世界正经历百年未有之大变局”的重要判断，并围绕这一判断在国内国际多种场合进行了深刻阐述。许多国家的政要和有识之士，也都在密切关注和研究这一问题。事实证明，西方发达国家推行的新自由主义政策，带来了深重的经济和社会政治危机，实际上已经宣告破产；有的西方发达国家为了克服经济社会危机，带头掀起一股单边主义、保护主义浪潮，但这种逆经济全球化的潮流、损人亦害己的行径注定会走向失败，同时，推动变革经济全球化运行的旧的模式、路径、规划、理念，推动它向开放、包容、普惠、平衡、共赢的新型经济全球化转变，已经成为国际社会的基本共识和强烈呼声，建立新的更加公正合理的国际政治经济新秩序，已经成为各国人民越来越强烈的意愿和要求。中共十八大以来，习近平同志提出了坚持推动构建人类命运共同体的倡议，得到国际社会的普遍认可和赞同，这一倡议具有深厚的历史文化底蕴，符合当今时代潮流的要求，为世界未来发展和人类文明进步指明了正确方向。希望在座的中外学者一道，共同深入研讨如何推进构建人类命运共同体这一当今世界的重大政治使命的实现历程。我们要善于以事实反驳西方媒体上经常出现的一些站不住脚的错误论调，比如：以“文明互鉴论”的事实反驳“文明冲突论”，以“历史进步论”的事实反驳“历史终结论”，以“共同发展论”的事实反驳“国强必霸论”。
	唐洲雁就“中国现代化道路的独特意义与启示”作了主题发言。
	
	论坛现场（主办方 供图）
	与会学者认为，新中国成立70年来、改革开放40年来，特别是中国特色社会主义进入新时代以来，国际社会高度关注和研究中国，因为在中国共产党的坚强领导下，中国人民创造了世所罕见的经济快速发展奇迹和社会长期稳定奇迹，中华民族迎来了从站起来、富起来到强起来的伟大飞跃，走上了实现伟大复兴的壮阔道路。没有任何力量能够撼动中国的国际地位，没有任何力量能够阻挡中国人民和中华民族的前进步伐。一些学者提出，我们同时应该关注的是，在中华民族的性格基因和文化传统中，始终奉行的是和平发展的理念，不断努力开创与世界文明交流互鉴探索的新局面。中国人民始终愿意走和平发展道路，奉行互利共赢的开放战略。当中国发展起来以后，仍然真诚地愿意同世界各国人民一道推动构建人类命运共同体。与会学者建议，中外学者应该加强交流对话，增信释疑、集思广益，推动海外当代中国研究走向全面、系统和深入。
	此次论坛由中共中央党史和文献研究院对外合作交流局主办。来自中央党史和文献研究院、中国社会科学院、山东社会科学院、北京大学、南京大学、福建师范大学等研究机构和高校的专家学者，以及来自美国、法国、德国、韩国、罗马尼亚、塞尔维亚、拉脱维亚、苏丹等多个国家的专家学者共50人参加会议。
	中央党史和文献研究院对外合作交流局局长杨明伟、中国社会科学院政治学研究所所长张树华、韩国檀国大学政治外交系教授金珍镐分别主持了发言讨论。光明日报、人民网等国内主要媒体和智库机构的学者参与了研讨。"
信息快递：强化制度意识  提高治理能力,2019-12-04,"为深入学习贯彻党的十九届四中全会精神，中央党校（国家行政学院）进修一部主办、省部级干部“习近平新时代中国特色社会主义思想”高级研修班（第三期）承办的“学习贯彻党的十九届四中全会精神”学员论坛日前在京举行。中央党校（国家行政学院）副校（院）长谢春涛出席论坛，中央和国家机关工委副书记、中央和国家机关纪检监察工委书记侯凯主持论坛。
	教育部副部长、党组成员钟登华认为，新中国成立70年特别是改革开放40多年来，我国创造了高等教育发展的世界奇迹，我们要坚定不移地走中国特色社会主义高等教育发展之路。面对世界百年未有之大变局，面对“两个一百年”奋斗目标，面对人民群众对教育的新期待，必须坚决破除制约教育事业发展的体制机制障碍，推进制度创新和治理能力建设，加快建设教育强国，为坚持和完善中国特色社会主义制度、推进国家治理体系和治理能力现代化提供人才智力支撑。
	山东省人大常委会副主任齐涛指出，中国特色社会主义制度和国家治理体系具有鲜明的中国特色，是国家治理体系和治理能力现代化的中国方案。中国特色社会主义制度是一个严密完整的科学制度体系，起四梁八柱作用的是根本制度、基本制度、重要制度，其中具有统领地位的是党的领导制度。正因为如此，党的十九届四中全会《决定》把坚持和完善党的领导制度体系放在首位。把开放作为制度设计的重要导向，使国家制度和国家治理体系可以吸纳人类优秀文明成果，实现制度的最优化。
	安徽省委常委、省纪委书记、省监委主任刘惠认为，全会提出坚持和完善党和国家监督体系，进一步完善了党自我革命的制度设计。坚持权责法定、权责透明、权责统一，强化对权力的监督制约，重点是抓关键少数，破解对 “一把手”和同级监督的难题，推进政治监督的具体化、常态化。要持续保持高压态势，让“不能腐”的震慑常在；推动制度自我完善和发展，扎紧“不能腐”的笼子；不断提高监督质效，倒逼“不想腐”的习惯养成。要构建全覆盖的制度执行监督机制，保障国家治理各项决策部署和政策措施的贯彻落实。
	中国铝业集团有限公司董事、党组副书记敖宏认为，坚持和完善社会主义基本经济制度，推动经济高质量发展，提升国企治理能力，就要在完善中国特色现代企业制度上下功夫，增强控制力；在优化国有经济布局、调整结构上下功夫，增强影响力；在深化国企改革、创新体制机制上下功夫，增强创新力；在健全“大监督”体系上下功夫，提升抗风险能力；在增强做强做优做大国有资本的使命感和责任感上下功夫，坚决搞好国有企业，全面提升国有企业竞争力。
	学员们还围绕中国特色社会主义制度建设的里程碑、深入推进中国特色社会主义军事制度建设、夯实国家治理的群众基础、国家治理现代化的理论维度等问题进行了发言交流。"
