title,date,body
周强会见古巴驻华大使佩雷拉,2020-12-03,新华社北京12月1日电  11月30日，最高人民法院院长周强在北京会见古巴驻华大使佩雷拉。
习近平主席特别代表王毅将出席新冠肺炎疫情问题特别联大,2020-12-03,本报北京12月2日电  外交部发言人华春莹2日宣布：联合国将于3日至4日举行新冠肺炎疫情问题特别联大。中国国家主席习近平特别代表、国务委员兼外长王毅将出席特别联大一般性辩论并发表视频讲话。
王毅同斯洛文尼亚外长洛加尔通电话,2020-12-03,"本报北京12月1日电  12月1日，国务委员兼外长王毅应约同斯洛文尼亚外长洛加尔通电话。
	王毅表示，中斯关系发展顺利，政治互信牢固，经济互补性强。2022年是中斯建交30周年，北京将举办冬奥会。斯是欧洲冰雪运动强国，双方应加强冬奥运动合作，为建交30周年增光添彩，为两国关系开辟新的前景。
	王毅表示，中欧都坚定支持多边主义，支持联合国在国际事务中发挥核心作用，支持用和平手段解决争端。中欧双方应当本着平等互利、合作共赢的精神，加强对话和交流，向对方企业提供公平、公正、非歧视的营商环境。
	洛加尔表示，斯明年将担任欧盟轮值主席国，希望以推动应对气候变化和生物多样性保护议程为契机，加强同中国的合作，推动欧中全面战略伙伴关系向前发展。中国在应对全球问题上扮演着重要角色。没有中国的参与，就无法应对任何全球挑战。"
胡春华出席中国欧盟商会成立20周年庆祝晚宴,2020-12-03,"新华社北京12月2日电  （记者伍岳）中国欧盟商会成立20周年庆祝晚宴2日在北京举行，国务院副总理胡春华出席并致辞。
	胡春华表示，今年以来，习近平主席同欧盟领导人两次视频会晤，同多位欧盟成员国领导人互致函电、通话或视频会见，为下阶段中欧关系规划了前进方向、确定了重点领域。中方愿与欧方一道，认真落实好双方领导人重要共识，积极推进中欧投资协定谈判，不断拓展合作广度和深度，为中欧全面战略伙伴关系发展注入新的动力。希望双方企业充分发挥互补优势，大力推进绿色产业、数字经济、农业、中小企业等领域合作，实现更大互利共赢。中国欧盟商会是中欧合作重要参与者和推动者，希望继续发挥桥梁纽带作用，为中欧企业加强交流沟通、深化互利合作做出更大贡献。
	欧盟驻华代表团团长郁白等中外方嘉宾约200人出席晚宴。欧盟委员会执行副主席东布罗夫斯基斯视频致辞。"
汪洋出席全国政协民宗委主题协商座谈会,2020-12-03,"本报北京12月2日电  （记者冯春梅）全国政协民族和宗教委员会2日在京召开少数民族界主题协商座谈会，围绕“构建各民族共有精神家园，铸牢中华民族共同体意识”座谈交流。中共中央政治局常委、全国政协主席汪洋出席会议并讲话。他强调，铸牢中华民族共同体意识是习近平总书记对党的民族理论与时俱进的创新发展，是马克思主义民族理论中国化的最新成果。要持续加强理论和政策研究，把铸牢中华民族共同体意识的重大意义搞清楚，把各民族交往交流交融的历史事实搞清楚，把理论上存在的误区搞清楚，把工作中存在的薄弱环节搞清楚，把加强和改进工作的思路和举措搞清楚，为做好新时代民族工作提供坚实支撑。
	10位政协委员和专家学者在全国政协机关和西藏、甘肃3个会场发言。大家认为，铸牢中华民族共同体意识是一个全新课题，近年来有关方面作了一些理论研究和实践探索，取得了积极进展，但仍存在认识不够深刻、思想理论有误区、实际工作抓手少等问题，需要切实增强责任感使命感紧迫感，扎扎实实把铸牢中华民族共同体意识工作引向深入。
	大家建议，要发挥理论研究的基础性作用，抓紧构建中华民族共同体的历史叙事体系、理论体系、话语体系和工作体系，廓清迷雾、正本清源。要有针对性地开展民族政策宣传教育，抓紧编写铸牢中华民族共同体意识教材，引导各族干部群众牢固树立国家意识、公民意识、法治意识，不断增强“五个认同”。要全面加强国家通用语言文字教育，构建互嵌式社会结构，促进各民族广泛交往、全面交流、深度交融。要正确处理共同性与差异性的关系，鼓励各民族文化传承保护和创新交融，推动建立一批体现中华民族共同体意识、具有中华文化特征、彰显中华民族视觉形象的项目，创作更多各族群众喜闻乐见的文艺作品和文创作品。要完整准确理解党的宗教工作基本方针，理顺国家法律、宗教信仰和民族习俗之间的关系，用社会主义核心价值观引领、用中华文化浸润我国各宗教，使之为铸牢中华民族共同体意识发挥应有作用。要整合各方资源，形成铸牢中华民族共同体意识的工作合力。
	全国政协副主席李斌、巴特尔出席会议。牛汝极、王延中、王希恩、高扬、丁元竹、王珍、马虎成、阿拉坦仓、韦震玲、郑大发等在会上发言。国家民委负责人介绍了有关情况。中央组织部、中央宣传部、中央统战部、教育部负责人作了互动交流。"
李克强主持召开国务院常务会议,2020-12-03,"新华社北京12月2日电  国务院总理李克强12月1日主持召开国务院常务会议，部署加快做好区域全面经济伙伴关系协定生效实施有关工作，维护自由贸易，拓展合作共赢新空间；通过《政府督查工作条例（草案）》。
	会议指出，近日在东亚合作领导人系列会议上正式签署的区域全面经济伙伴关系协定，对于成员国共同应对国际环境不确定性、进一步推动区域内自由贸易、稳定产业链供应链、增进相关国家人民福祉，对于促进我国高水平开放，具有重要意义。作为协定成员国，我国要以自身行动积极推动协定落地生效，这方面有大量紧迫的工作要做。会议要求，有关部门要按照党中央、国务院部署，压实责任，对照协定明确任务分工和时限，尽早完成协定生效实施的国内相关工作。一是加强部门间协同配合，加快完成国内核准程序，推进货物贸易、服务贸易、投资、自然人移动等领域开放，推进在贸易投资自由化便利化、知识产权保护、贸易救济、电子商务、政府采购、中小企业和经济技术合作等方面实行更高标准规则。二是针对协定实施后区域内货物贸易零关税产品数量整体上将达90%等，要在关税减让、海关程序简化、原产地规则技术准备、产品标准统一和互认等方面，抓紧拿出实施协定的措施，对快运、易腐等货物争取实现6小时内放行。协定中服务贸易总体开放承诺显著高于成员国间现有自贸协定水平，要按照我国对研发、管理咨询、制造业相关服务、养老服务、专业设计、建筑等诸多服务部门作出的新开放承诺，逐一落实开放措施。落实投资负面清单承诺，清单之外不得新增外商投资限制。兑现首次在自贸协定中作出的知识产权全面保护承诺，将著作权、商标、地理标志、专利、遗传资源等全部纳入保护范围。落实电子认证和签名、在线个人信息保护、网络安全、跨境电子方式信息传输等条款。三是抓紧梳理完善与协定实施相关的规章制度，确保协定规定的约束性义务执行到位，确保国内行政措施和程序合规。四是面向地方、商协会和企业加强协定实施宣介培训，使各方面尤其是广大企业熟悉和掌握协定规则，全面认识更大范围、更高标准开放与竞争带来的机遇和挑战，努力在市场竞争中拓展合作发展空间。
	会议通过《政府督查工作条例（草案）》，着眼确保党中央、国务院重大决策部署落实，依法规范督查工作，确定了政府督查工作的定位和职责边界，规定了程序要求和支持保障措施，明确督查可邀请人大代表、政协委员、政府参事和专家学者等参加，以体现民主监督、客观公正等要求，并严禁重复督查、多头督查、越权督查，力戒形式主义、官僚主义，为基层减负，保障政令畅通。
	会议还研究了其他事项。"
习近平《守望相助共克疫情 携手同心推进合作――在金砖国家领导人第十二次会晤上的讲话》单行本出版,2020-12-03,新华社北京12月2日电  国家主席习近平《守望相助共克疫情  携手同心推进合作――在金砖国家领导人第十二次会晤上的讲话》单行本，已由人民出版社出版，即日起在全国新华书店发行。
李克强主持召开国务院常务会议,2020-12-02,"新华社北京12月2日电 国务院总理李克强12月1日主持召开国务院常务会议，部署加快做好区域全面经济伙伴关系协定生效实施有关工作，维护自由贸易，拓展合作共赢新空间；通过《政府督查工作条例（草案）》。
	会议指出，近日在东亚合作领导人系列会议上正式签署的区域全面经济伙伴关系协定，对于成员国共同应对国际环境不确定性、进一步推动区域内自由贸易、稳定产业链供应链、增进相关国家人民福祉，对于促进我国高水平开放，具有重要意义。作为协定成员国，我国要以自身行动积极推动协定落地生效，这方面有大量紧迫的工作要做。会议要求，有关部门要按照党中央、国务院部署，压实责任，对照协定明确任务分工和时限，尽早完成协定生效实施的国内相关工作。一是加强部门间协同配合，加快完成国内核准程序，推进货物贸易、服务贸易、投资、自然人移动等领域开放，推进在贸易投资自由化便利化、知识产权保护、贸易救济、电子商务、政府采购、中小企业和经济技术合作等方面实行更高标准规则。二是针对协定实施后区域内货物贸易零关税产品数量整体上将达90%等，要在关税减让、海关程序简化、原产地规则技术准备、产品标准统一和互认等方面，抓紧拿出实施协定的措施，对快运、易腐等货物争取实现6小时内放行。协定中服务贸易总体开放承诺显著高于成员国间现有自贸协定水平，要按照我国对研发、管理咨询、制造业相关服务、养老服务、专业设计、建筑等诸多服务部门作出的新开放承诺，逐一落实开放措施。落实投资负面清单承诺，清单之外不得新增外商投资限制。兑现首次在自贸协定中作出的知识产权全面保护承诺，将著作权、商标、地理标志、专利、遗传资源等全部纳入保护范围。落实电子认证和签名、在线个人信息保护、网络安全、跨境电子方式信息传输等条款。三是抓紧梳理完善与协定实施相关的规章制度，确保协定规定的约束性义务执行到位，确保国内行政措施和程序合规。四是面向地方、商协会和企业加强协定实施宣介培训，使各方面尤其是广大企业熟悉和掌握协定规则，全面认识更大范围、更高标准开放与竞争带来的机遇和挑战，努力在市场竞争中拓展合作发展空间。
	会议通过《政府督查工作条例（草案）》，着眼确保党中央、国务院重大决策部署落实，依法规范督查工作，确定了政府督查工作的定位和职责边界，规定了程序要求和支持保障措施，明确督查可邀请人大代表、政协委员、政府参事和专家学者等参加，以体现民主监督、客观公正等要求，并严禁重复督查、多头督查、越权督查，力戒形式主义、官僚主义，为基层减负，保障政令畅通。
	会议还研究了其他事项。"
汪洋出席全国政协民宗委主题协商座谈会,2020-12-02,"新华社北京12月2日电 全国政协民族和宗教委员会2日在京召开少数民族界主题协商座谈会，围绕“构建各民族共有精神家园，铸牢中华民族共同体意识”座谈交流。中共中央政治局常委、全国政协主席汪洋出席会议并讲话。他强调，铸牢中华民族共同体意识是习近平总书记对党的民族理论与时俱进的创新发展，是马克思主义民族理论中国化的最新成果。要持续加强理论和政策研究，把铸牢中华民族共同体意识的重大意义搞清楚，把各民族交往交流交融的历史事实搞清楚，把理论上存在的误区搞清楚，把工作中存在的薄弱环节搞清楚，把加强和改进工作的思路和举措搞清楚，为做好新时代民族工作提供坚实支撑。
	10位政协委员和专家学者在全国政协机关和西藏、甘肃3个会场发言。大家认为，铸牢中华民族共同体意识是一个全新课题，近年来有关方面作了一些理论研究和实践探索，取得了积极进展，但仍存在认识不够深刻、思想理论有误区、实际工作抓手少等问题，需要切实增强责任感使命感紧迫感，扎扎实实把铸牢中华民族共同体意识工作引向深入。
	大家建议，要发挥理论研究的基础性作用，抓紧构建中华民族共同体的历史叙事体系、理论体系、话语体系和工作体系，廓清迷雾、正本清源。要有针对性地开展民族政策宣传教育，抓紧编写铸牢中华民族共同体意识教材，引导各族干部群众牢固树立国家意识、公民意识、法治意识，不断增强“五个认同”。要全面加强国家通用语言文字教育，构建互嵌式社会结构，促进各民族广泛交往、全面交流、深度交融。要正确处理共同性与差异性的关系，鼓励各民族文化传承保护和创新交融，推动建立一批体现中华民族共同体意识、具有中华文化特征、彰显中华民族视觉形象的项目，创作更多各族群众喜闻乐见的文艺作品和文创作品。要完整准确理解党的宗教工作基本方针，理顺国家法律、宗教信仰和民族习俗之间的关系，用社会主义核心价值观引领、用中华文化浸润我国各宗教，使之为铸牢中华民族共同体意识发挥应有作用。要整合各方资源，形成铸牢中华民族共同体意识的工作合力。
	全国政协副主席李斌、巴特尔出席会议。牛汝极、王延中、王希恩、高扬、丁元竹、王珍、马虎成、阿拉坦仓、韦震玲、郑大发等在会上发言。国家民委负责人介绍了有关情况。中央组织部、中央宣传部、中央统战部、教育部负责人作了互动交流。"
民建十一届四中全会在京召开,2020-12-02,"新华社北京12月2日电 中国民主建国会第十一届中央委员会第四次全体会议12月2日在京召开。会议的主要内容是深入学习贯彻中共十九届五中全会精神，听取和审议中国民主建国会第十一届中央常务委员会2020年工作报告及中国民主建国会中央监督委员会2020年工作报告，审议通过中国民主建国会全国代表大会工作规则等。民建中央主席郝明金代表民建第十一届中央常务委员会作工作报告。民建中央常务副主席辜胜阻主持开幕会并代表民建中央监督委员会作工作报告。
	郝明金指出，2020年是民建成立75周年。一年来，民建中央及其常委会深入学习贯彻习近平新时代中国特色社会主义思想和中共十九大、十九届二中、三中、四中、五中全会精神，认真贯彻落实中共中央关于加强中国特色社会主义参政党建设有关文件精神，顺应形势发展，创新工作方式，积极投身抗击新冠肺炎疫情斗争，全面加强自身建设，不断增强履职成效，各项工作取得了新成绩。
	关于2021年工作，郝明金提出，在“两个一百年”奋斗目标的历史交汇期，民建要更加紧密团结在以习近平同志为核心的中共中央周围，始终坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻中共十九届五中全会精神，提升中国特色社会主义参政党建设水平，提高建言资政质量，增强社会服务实效，积极开展对外联络，奋力开创新发展阶段民建事业新局面，为全面建设社会主义现代化国家、实现中华民族伟大复兴的中国梦不懈奋斗。"
习近平《守望相助共克疫情 携手同心推进合作――在金砖国家领导人第十二次会晤上的讲话》单行本出版,2020-12-02,新华社北京12月2日电 国家主席习近平《守望相助共克疫情 携手同心推进合作――在金砖国家领导人第十二次会晤上的讲话》单行本，已由人民出版社出版，即日起在全国新华书店发行。
张军：围绕重点检察工作打好“收官战”,2020-12-02,"本报北京12月1日讯 记者周斌 “2020年只剩下一个月了，各部门、各个条线，都要算一算年度‘总账’，总结经验、分析不足，以冲刺状态围绕重点检察工作打好‘收官战’，把各项任务抓实抓细，为牛年检察各项工作服务大局、让人民群众满意都能做到‘牛起来’打好坚实基础，为建党一百周年交出出色的检察答卷。”12月1日，最高人民检察院召开党组扩大会，传达党中央工作部署和中央政法委有关会议精神，研究贯彻落实举措，督办46项重点检察工作。最高检党组书记、检察长张军主持会议并提出工作要求。
	制定《检务公开工作细则》和《检务公开事项目录清单》、总结制发反洗钱犯罪的典型案例、研究起草检察机关网络犯罪办案规范、总结推广“河长+检察长”经验……会上，最高检分管院领导和有关部门负责人报告了46项重点检察工作任务进展情况。
	围绕以习近平法治思想为指引，把中央工作部署和中央政法委有关会议精神落实落细，张军提要求、划重点――
	要加大“挂案”清理力度。要把与公安部联合部署开展的新一轮“挂案”专项清理抓实，进一步加大清查力度。要健全完善长效工作机制，巩固好专项工作成果，防止新的“挂案”出现，维护人民群众合法权益。
	要加快检察案例库建设。案例要覆盖“四大检察”“十大业务”，既要有正面的案例，发挥指导引领作用，也要有反面的案例，发挥其警示镜鉴意义，促进办案提质增效。最高检要总结工作情况，研究制定案例选择、培养、使用、公开等工作的规范性文件，进一步推进案例指导工作。
	要做好民事抗诉案件发布工作。针对民事抗诉案件特点，向社会讲清楚法理、情理，把“谁执法谁普法”落实到民事检察办案工作中，引领、促进社会发展进步。
	要抓实检察人员业绩考评工作。围绕政治、业务、管理三大方面，根据检察工作实际，形成科学合理、让大家信服的考评规则，激励和促进检察人员以求极致的态度做好工作。
	要持续推动跨区域交叉巡回检察。既要做好上一轮省内和跨省交叉巡回检察工作的“后半篇文章”，督导整改发现的问题，也要持续加大交叉巡回检察力度。通过这项工作，促进解决“纸面服刑”等刑罚执行活动中的顽瘴痼疾，切实为党分忧，增强人民群众对公平正义的获得感。
	最高检领导、检委会专职委员出席会议，最高检机关各部门主要负责人参加会议。"
2020年中国科协全国学会工作会议在京召开 万钢出席并讲话,2020-12-02,"本报讯（记者 王硕）11月30日，2020年中国科协全国学会工作会议在京召开。全国政协副主席、中国科协主席万钢出席会议并讲话。
	万钢指出，党的十九大以来，全国学会改革创新发展取得丰硕成果，价值引领的开放型组织建设成效显著，协同创新的枢纽型组织特征愈加凸显，治理优化的平台型组织能力不断提升。
	万钢强调，全国学会要深入学习贯彻中共十九届五中全会精神，准确把握学会发展的历史使命和战略方位，坚持面向世界科技前沿、面向经济主战场、面向国家重大需求、面向人民生命健康，系统谋划学会的发展方向和发力重点。要聚焦创新发展大势和国家战略需求，加强对科技创新方向的引领，保护科学不受歧视和干扰，推动构建开放、互信、合作的新型国际关系，为实现科技自立自强接续奋斗。要着力提升学会治理效能，对标国际一流，着力建设具有国际影响力的中国特色社会主义现代化科技社团，服务科技工作者创新建功。
	会议期间，公布了中国科协与民政部联合印发的《关于进一步推动中国科协学会创新发展的意见》。作为为中国科协全国学会创新发展量身打造的政策文件，《意见》突出创新发展导向，聚焦突出问题，在促进学会国际化发展、服务科技人才及提高治理能力等多方面推出了一系列激励举措。
	会议全面总结了党的十九大以来全国学会工作经验，筹划部署了“十四五”及更长时期全国学会创新发展的目标任务、重点举措。科技部、民政部等部委相关负责人，全国学会、各省级科协及所属学会负责同志，中国科协部门单位主要负责同志约1600余人以线上线下方式参加会议。"
民建成立75周年全国优秀会员和先进集体暨抗击新冠肺炎疫情先进个人和先进集体表彰大会在京举行,2020-12-02,"为继承和发扬民建优良传统，弘扬伟大抗疫精神，表彰先进、树立榜样，12月1日下午，民建成立75周年全国优秀会员和先进集体暨抗击新冠肺炎疫情先进个人和先进集体表彰大会在北京隆重举行。民建中央主席郝明金出席表彰大会并讲话。民建中央常务副主席辜胜阻，副主席张少琴、李谠、周汉民、陈文华、孙东生、秦博勇，副主席兼秘书长李世杰出席会议。表彰大会由民建中央副主席高峰主持。
	郝明金在讲话中指出，今年是民建成立75周年。75年间，民建从成立初期的100余人发展到拥有20余万会员的中国特色社会主义参政党。一代代民建人，同中国共产党栉风沐雨、一路同行，为实现民族独立和解放、建立新中国、建设中国特色社会主义事业发挥了重要作用。在抗击新冠肺炎疫情的大战大考中，民建坚定不移地同中国共产党想在一起、站在一起、干在一起，动员全会各级组织和广大会员坚决执行中共中央各项决策部署，自觉服从疫情防控大局需要，主动投身疫情防控斗争，充分展示了民建的担当作为。
	郝明金强调，回顾民建75年的奋斗实践，深刻地体会到：接受中国共产党领导是民建做出的正确历史抉择，是民建最大的政治共识；中国共产党领导的多党合作和政治协商制度是中国共产党、中国人民和各民主党派、无党派人士的伟大政治创造，是从中国土壤中生长出来的新型政党制度；中国共产党领导和我国社会主义制度、我国国家治理体系具有强大生命力和显著优越性。在波澜壮阔的抗击新冠肺炎疫情斗争中，民建收获了深刻启示：必须坚持以习近平新时代中国特色社会主义思想为指导；必须坚持中国共产党的领导和中国特色社会主义制度不动摇；必须坚持和发挥民建的界别特色和智力密集优势；必须坚持正面宣传，广泛凝聚共识。
	郝明金要求，站在“两个一百年”奋斗目标的历史交汇点上，作为中国特色社会主义参政党，民建要高举中国特色社会主义伟大旗帜，坚持以习近平新时代中国特色社会主义思想为指导，胸怀中华民族伟大复兴的战略全局和世界百年未有之大变局，按照参政党建设的“四新”“三好”要求，全面加强自身建设，不断提高履职能力，积极投身新时代中国特色社会主义伟大实践，把多党合作事业继续推向前进，在新时代创造新业绩、谱写新华章！
	辜胜阻在会上宣读表彰决定。王卓等500位同志被授予“全国优秀会员”称号，民建北京市西城区委员会等200个民建组织被授予“全国先进集体”称号。王刚等一批同志被授予“抗击新冠肺炎疫情先进个人”称号，民建北京市西城区委员会等一批单位被授予“抗击新冠肺炎疫情先进集体”称号。
	大会为受表彰代表颁奖。全国优秀会员代表赵皖平、闫晓慧，全国先进集体代表李德明，抗击新冠肺炎疫情先进个人代表唐子人、林斌，抗击新冠肺炎疫情先进集体代表李海波分别在表彰大会上发言。
	中共中央统战部一局有关同志，民建十一届四中全会出、列席人员，受表彰个人和集体代表等300余人参加表彰大会。"
新疆维吾尔自治区党委常委（扩大）会议传达学习中共中央政治局会议精神 陈全国主持会议,2020-12-02,"本报乌鲁木齐12月1日讯 全媒体记者姚彤、王兴瑞报道：1日上午，自治区党委召开常委（扩大）会议，传达学习中共中央政治局会议精神等，研究我区贯彻落实意见。自治区党委书记陈全国主持会议。
	　　会议指出，要认真学习贯彻中共中央政治局会议精神，以高度的思想自觉、政治自觉、行动自觉，扎实做好《军队政治工作条例》《中国共产党统一战线工作条例》《中国共产党党员权利保障条例》的学习宣传贯彻工作。要切实提高政治站位，增强“四个意识”、坚定“四个自信”、做到“两个维护”，深刻认识修订三个条例的重大意义，坚决把思想和行动统一到习近平总书记的重要讲话精神和会议的安排部署上来，确保以习近平同志为核心的党中央决策部署落到实处。要发挥统一战线作用，加强党对统战工作的集中统一领导，提高统战工作科学化、规范化、制度化水平，团结一切可以团结的力量、调动一切可以调动的积极因素，切实巩固和发展好最广泛的爱国统一战线，不断凝聚起建设新时代中国特色社会主义新疆的强大合力。要加强党员队伍建设，各级党组织要落实主体责任，开展经常性党员义务和权利教育，完善制度机制，强化执行落实，激励广大党员切实担负起新时代赋予的历史重任，不断提高积极性、主动性、创造性，在实现新疆社会稳定和长治久安的实践中自觉发挥先锋模范作用。
	　　会议讨论了《中共新疆维吾尔自治区委员会关于制定国民经济和社会发展第十四个五年规划和二��三五年远景目标的建议》等文件，决定根据讨论意见修改完善后提请近期召开的自治区党委九届十一次全会审议。会议指出，要深入学习贯彻党的十九届五中全会和第三次中央新疆工作座谈会精神特别是习近平总书记重要讲话精神，全面贯彻新时代党的治疆方略，牢牢扭住社会稳定和长治久安总目标，坚持依法治疆、团结稳疆、文化润疆、富民兴疆、长期建疆，科学谋划“十四五”时期经济社会发展，确保各项工作开好局、起好步，努力建设团结和谐、繁荣富裕、文明进步、安居乐业、生态良好的新时代中国特色社会主义新疆。
	　　会议听取了自治区食品安全工作报告。会议强调，要坚持以人民为中心的发展思想，认真学习贯彻习近平总书记关于食品安全工作的重要指示精神，按照“四个最严”要求，进一步健全完善食品安全治理体系，切实履行好属地管理和部门监管责任，坚决把好每一道防线，坚决守住食品安全底线，全力守护各族群众“舌尖上的安全”，保障好人民群众身体健康和生命财产安全，不断增强各族人民群众的获得感、幸福感、安全感。
	　　会议还研究了其他事项。
	　　雪克来提・扎克尔、肖开提・依明、努尔兰・阿不都满金、王君正、李鹏新、徐海荣、艾尔肯・吐尼亚孜、田文、李邑飞、沙尔合提・阿汗、张春林、王明山等出席会议。"
以马克思主义妇女理论研究创新推动新时代中国妇女事业高质量发展,2020-12-02,"中国妇女报・中国妇女网记者王长路 发自北京 近日，新时代马克思主义妇女理论发展与高等教育人才培养研讨会在京召开。全国妇联主席沈跃跃对研讨会高度重视，勉励相关领域专家学者以习近平新时代中国特色社会主义思想为指导，深入学习贯彻党的十九届五中全会精神，系统梳理总结中国特色社会主义妇女理论研究和实践发展的创新成果，深入研究妇女发展的重大理论问题和现实问题，为中国妇女事业在新征程上实现更好发展提供理论支撑。全国人大常委会原副委员长、全国妇联原主席彭��云，全国妇联党组书记、副主席、书记处第一书记黄晓薇出席并为中华女子学院新时代中国特色社会主义妇女理论研究院揭牌。
	在认真听取专家学者的发言后，彭��云指出，站在“两个一百年”奋斗目标历史交汇点上，推进新时代中国特色社会主义妇女理论研究，要认真总结成功经验，坚持问题导向，深入研究在新的历史条件下如何进一步促进男女平等，推动妇女全面发展。要在高等学校中认真贯彻落实男女平等基本国策，推动高等学校开设性别平等教育课程，加强马克思主义妇女理论研究，更好地完成培养能够担当民族复兴大任时代新人的光荣任务。
	黄晓薇说，要以习近平新时代中国特色社会主义思想为指导，贯彻落实习近平总书记关于妇女和妇女工作的重要论述，紧跟时代步伐，深入研究进入新发展阶段、贯彻新发展理念、构建新发展格局背景下促进妇女儿童事业和妇联工作发展的新思路新举措，不断深化新时代中国特色社会主义妇女理论研究。
	研讨会上，来自高校、研究机构、妇联组织的相关领域专家学者围绕加强新时代中国特色社会主义妇女理论研究及相关的学科建设、师资建设、课程建设和推进性别平等课程全面纳入国民教育体系等议题进行了深入探讨。
	据介绍，当日正式成立的中华女子学院新时代中国特色社会主义妇女理论研究院将聚焦于进一步推动妇女和经济社会同步发展、保障妇女权益、构建和谐包容的社会文化、为创造有利于妇女发展的国际环境做贡献等方向，深化和拓展中国特色社会主义妇女发展理论研究。
	全国妇联书记处书记蔡淑敏参加上述活动。"
王东明：学习贯彻习近平总书记全国劳模大会重要讲话精神 团结动员教科文卫体系统广大职工建功新时代,2020-12-02,"本报北京12月1日电（记者郑莉 郝赫 通讯员康健）12月1日，全国人大常委会副委员长、中华全国总工会主席王东明率队前往教科文卫体系统工会调研。王东明强调，各级工会要深入学习贯彻习近平总书记全国劳模大会重要讲话精神和党的十九届五中全会精神，把思想和行动统一到党中央决策部署上来，团结动员教科文卫体系统广大职工建功新时代。
	王东明一行先后来到清华大学和中国科学院，慰问劳模代表，看望一线职工，全面了解重点项目建设和创新成果进展情况，听取大家对进一步做好工会工作的意见建议。在与有关部门、教科文卫体系统工会负责同志和劳模职工代表座谈时，王东明指出，教育、科研、文化、卫生、体育系统是关系国计民生、关乎党和国家长远发展的重要领域，教科文卫体系统广大职工勤勤恳恳、甘于奉献，刻苦钻研、勇于创新，孕育了伟大西迁精神、黄大年精神、莫高精神、女排精神。特别是新冠肺炎疫情发生以来，广大职工充分发挥主力军、顶梁柱作用，与全国人民一道铸就生命至上、举国同心、舍生忘死、尊重科学、命运与共的伟大抗疫精神。他代表全国总工会向教科文卫体系统广大职工和劳动模范表示诚挚敬意，对各级工会取得的成绩给予充分肯定。
	王东明指出，习近平总书记在全国劳动模范和先进工作者表彰大会上发表的重要讲话，充分体现了以习近平同志为核心的党中央对劳动模范的关心关爱，对工人阶级和广大劳动群众的殷切期望，进一步丰富和发展了习近平总书记关于工人阶级和工会工作的重要论述，是习近平新时代中国特色社会主义思想的重要组成部分。学习贯彻习近平总书记全国劳模大会重要讲话精神和党的十九届五中全会精神，是当前和今后一个时期各级工会的重大政治任务。要精心组织、周密安排，面向基层工会干部和一线职工宣传宣讲，迅速掀起学习热潮，不断引向深入。要通过深入学习宣传贯彻，进一步增强“四个意识”，坚定“四个自信”，做到“两个维护”，引导广大职工坚定不移听党话、矢志不渝跟党走。
	王东明要求，各级工会要大力弘扬劳模精神、劳动精神、工匠精神，培育和践行社会主义核心价值观，打牢广大职工团结奋斗的思想基础；要坚守为党育人、为国育才，培养社会主义建设者和接班人；要守正创新做好新形势下的意识形态工作，引导广大职工自觉做中国特色社会主义的坚定信仰者、忠实实践者。要立足新发展阶段、贯彻新发展理念、构建新发展格局，广泛深入持久开展“当好主人翁、建功新时代”主题劳动和技能竞赛，深化产业工人队伍建设改革，提升职工创新创造活力，因地制宜开展主题鲜明、形式多样、内容丰富的职工志愿服务活动。要着眼提高职工生活品质、促进职工全面发展，积极推动就业优先政策落地见效，旗帜鲜明做好维权工作，做实做细服务职工工作，当好职工群众的娘家人、贴心人。要深化产业工会改革创新，坚持落实到基层、落实靠基层理念，推动基层工会制度化规范化建设，切实增强团结教育、维护权益、服务职工功能，以良好精神风貌推动工会各项工作取得新成效。
	全总党组书记、副主席、书记处第一书记李玉赋主持调研座谈会。全总副主席、书记处书记蔡振华，清华大学党委书记陈旭，中国科学院党组书记侯建国等分别陪同调研。教育部副部长孙尧、国家卫生健康委副主任于学军等参加座谈会。"
